,raceId,driverId,stop,lap,time,duration,milliseconds
7642,1037,849,1,10,0 days 15:33:00,0 days 00:00:23.532000,23532
7643,1037,1,1,11,0 days 15:34:33,0 days 00:00:23.298000,23298
7644,1037,822,1,11,0 days 15:34:37,0 days 00:00:25.548000,25548
7645,1037,830,1,11,0 days 15:34:40,0 days 00:00:23.314000,23314
7646,1037,817,1,11,0 days 15:34:49,0 days 00:00:23.586000,23586
7647,1037,839,1,11,0 days 15:34:54,0 days 00:00:24.305000,24305
7648,1037,848,1,11,0 days 15:34:55,0 days 00:00:22.738000,22738
7649,1037,840,1,11,0 days 15:34:58,0 days 00:00:23.689000,23689
7650,1037,846,1,11,0 days 15:35:05,0 days 00:00:23.046000,23046
7651,1037,826,1,11,0 days 15:35:10,0 days 00:00:23.769000,23769
7652,1037,20,1,11,0 days 15:35:12,0 days 00:00:22.982000,22982
7653,1037,815,1,18,0 days 15:51:01,0 days 00:00:23.175000,23175
7654,1037,844,2,24,0 days 16:02:10,0 days 00:00:25.100000,25100
7655,1037,842,1,26,0 days 16:05:44,0 days 00:00:22.681000,22681
7656,1037,849,2,30,0 days 16:13:23,0 days 00:00:23.477000,23477
7657,1037,825,2,35,0 days 16:22:33,0 days 00:00:24.339000,24339
7658,1038,1,2,26,0 days 15:54:50,0 days 00:25:16.864000,1516864
7659,1038,847,1,22,0 days 15:46:57,0 days 00:00:25.249000,25249
7660,1038,154,1,22,0 days 15:46:57,0 days 00:00:25.936000,25936
7661,1038,848,1,22,0 days 15:46:56,0 days 00:00:29.661000,29661
7662,1038,826,1,22,0 days 15:46:56,0 days 00:00:25.920000,25920
7663,1038,839,1,22,0 days 15:46:55,0 days 00:00:25.290000,25290
7664,1038,830,1,22,0 days 15:46:50,0 days 00:00:26.149000,26149
7665,1038,822,1,22,0 days 15:46:49,0 days 00:00:24.410000,24410
7666,1038,817,1,22,0 days 15:46:48,0 days 00:00:25.498000,25498
7667,1038,815,1,22,0 days 15:46:48,0 days 00:00:26.693000,26693
7668,1038,846,1,22,0 days 15:46:47,0 days 00:00:24.612000,24612
7669,1038,832,1,22,0 days 15:46:40,0 days 00:00:24.398000,24398
7670,1038,841,1,20,0 days 15:42:53,0 days 00:00:23.998000,23998
7671,1038,1,1,20,0 days 15:41:58,0 days 00:00:24.671000,24671
7672,1038,842,1,19,0 days 15:40:55,0 days 00:00:24.096000,24096
7673,1038,8,1,18,0 days 15:39:31,0 days 00:00:24.454000,24454
7674,1038,844,1,17,0 days 15:38:12,0 days 00:00:24.344000,24344
7675,1038,849,1,16,0 days 15:36:53,0 days 00:00:26.335000,26335
7676,1038,825,1,1,0 days 15:15:04,0 days 00:00:40.078000,40078
7677,1039,8,3,8,0 days 15:31:30,0 days 00:24:10.186000,1450186
7678,1039,847,2,8,0 days 15:31:28,0 days 00:24:07.186000,1447186
7679,1039,826,2,8,0 days 15:31:24,0 days 00:24:05.955000,1445955
7680,1039,848,1,7,0 days 15:28:39,0 days 00:00:17.591000,17591
7681,1039,840,1,7,0 days 15:28:41,0 days 00:00:17.625000,17625
7682,1039,817,1,7,0 days 15:28:42,0 days 00:00:17.464000,17464
7683,1039,815,1,7,0 days 15:28:44,0 days 00:00:17.531000,17531
7684,1039,846,1,7,0 days 15:28:45,0 days 00:00:17.845000,17845
7685,1039,826,1,7,0 days 15:28:47,0 days 00:00:17.522000,17522
7686,1039,839,1,7,0 days 15:28:49,0 days 00:00:17.455000,17455
7687,1039,847,1,7,0 days 15:28:49,0 days 00:00:18.399000,18399
7688,1039,8,2,7,0 days 15:28:51,0 days 00:00:17.594000,17594
7689,1039,20,2,7,0 days 15:28:52,0 days 00:00:17.516000,17516
7690,1039,154,1,7,0 days 15:28:53,0 days 00:00:24.781000,24781
7691,1039,822,2,8,0 days 15:31:11,0 days 00:23:56.402000,1436402
7692,1039,1,2,8,0 days 15:31:13,0 days 00:23:56.696000,1436696
7693,1039,844,2,8,0 days 15:31:15,0 days 00:23:56.871000,1436871
7694,1039,848,2,8,0 days 15:31:16,0 days 00:23:58.719000,1438719
7695,1039,840,2,8,0 days 15:31:17,0 days 00:23:59.578000,1439578
7696,1039,20,1,1,0 days 15:15:41,0 days 00:00:33.583000,33583
7697,1039,822,1,7,0 days 15:28:34,0 days 00:00:17.560000,17560
7698,1039,1,1,7,0 days 15:28:37,0 days 00:00:17.536000,17536
7699,1039,844,1,7,0 days 15:28:38,0 days 00:00:17.516000,17516
7700,1039,8,1,1,0 days 15:15:33,0 days 00:00:30.623000,30623
7701,1039,846,2,8,0 days 15:31:22,0 days 00:24:05.614000,1445614
7702,1039,817,2,8,0 days 15:31:19,0 days 00:24:01,1441000
7703,1039,815,2,8,0 days 15:31:21,0 days 00:24:01.547000,1441547
7704,1039,20,3,8,0 days 15:31:32,0 days 00:24:09.513000,1449513
7705,1039,154,2,8,0 days 15:31:34,0 days 00:24:10.651000,1450651
7706,1039,844,3,21,0 days 16:15:31,0 days 00:00:23.469000,23469
7707,1039,817,3,27,0 days 16:23:46,0 days 00:00:22.777000,22777
7708,1039,8,4,27,0 days 16:24:17,0 days 00:00:33.281000,33281
7709,1039,815,3,28,0 days 16:25:26,0 days 00:00:23.088000,23088
7710,1039,20,4,28,0 days 16:25:43,0 days 00:00:22.995000,22995
7711,1039,154,3,28,0 days 16:25:52,0 days 00:00:23.720000,23720
7712,1039,846,3,29,0 days 16:26:50,0 days 00:00:24.137000,24137
7713,1039,826,3,29,0 days 16:26:55,0 days 00:00:23.113000,23113
7714,1039,847,3,29,0 days 16:27:04,0 days 00:00:23.638000,23638
7715,1039,840,3,30,0 days 16:27:59,0 days 00:00:22.846000,22846
7716,1039,822,3,31,0 days 16:29:09,0 days 00:00:23.111000,23111
7717,1039,1,3,32,0 days 16:30:24,0 days 00:00:22.445000,22445
7718,1039,848,3,32,0 days 16:30:50,0 days 00:00:22.387000,22387
7719,1039,844,4,37,0 days 16:38:26,0 days 00:00:23.367000,23367
7720,1039,8,5,42,0 days 16:45:58,0 days 00:00:28.960000,28960
7721,1039,822,4,43,0 days 16:46:01,0 days 00:00:23.199000,23199
7722,1039,154,4,42,0 days 16:46:13,0 days 00:00:24.002000,24002
7723,1039,817,4,43,0 days 16:46:24,0 days 00:00:22.963000,22963
7724,1039,848,4,43,0 days 16:46:29,0 days 00:00:22.822000,22822
7725,1039,815,4,43,0 days 16:46:45,0 days 00:00:23.002000,23002
7726,1039,846,4,43,0 days 16:46:51,0 days 00:00:24.820000,24820
7727,1039,826,4,43,0 days 16:47:06,0 days 00:00:22.745000,22745
7728,1039,847,4,43,0 days 16:47:25,0 days 00:00:23.367000,23367
7729,1039,20,5,43,0 days 16:47:29,0 days 00:00:22.489000,22489
7730,1039,1,4,44,0 days 16:47:42,0 days 00:00:22.800000,22800
7731,1039,1,5,45,0 days 16:50:26,0 days 00:21:40.911000,1300911
7732,1039,822,5,45,0 days 16:50:27,0 days 00:21:42.010000,1302010
7733,1039,8,6,44,0 days 16:50:29,0 days 00:19:40.725000,1180725
7734,1039,154,5,44,0 days 16:50:31,0 days 00:19:41.863000,1181863
7735,1039,817,5,45,0 days 16:50:33,0 days 00:21:39.801000,1299801
7736,1039,848,5,45,0 days 16:50:35,0 days 00:21:42.435000,1302435
7737,1039,815,5,45,0 days 16:50:40,0 days 00:21:39.712000,1299712
7738,1039,846,5,45,0 days 16:50:53,0 days 00:21:32.871000,1292871
7739,1039,826,5,45,0 days 16:50:58,0 days 00:21:30.227000,1290227
7740,1039,844,5,45,0 days 16:51:08,0 days 00:21:25.145000,1285145
7741,1039,847,5,45,0 days 16:51:28,0 days 00:21:09.095000,1269095
7742,1039,20,6,45,0 days 16:51:32,0 days 00:21:06.590000,1266590
7743,1038,840,1,26,0 days 15:54:52,0 days 00:25:17.308000,1517308
7744,1038,842,2,26,0 days 15:54:53,0 days 00:25:19.879000,1519879
7745,1038,8,2,26,0 days 15:54:55,0 days 00:25:20.985000,1520985
7746,1038,841,2,26,0 days 15:54:57,0 days 00:25:21.825000,1521825
7747,1038,832,2,26,0 days 15:54:58,0 days 00:25:22.369000,1522369
7748,1038,846,2,26,0 days 15:55:02,0 days 00:25:22.009000,1522009
7749,1038,822,2,26,0 days 15:55:03,0 days 00:25:22.264000,1522264
7750,1038,849,2,26,0 days 15:55:05,0 days 00:25:23.130000,1523130
7751,1038,817,2,26,0 days 15:55:06,0 days 00:25:23.637000,1523637
7752,1038,830,2,26,0 days 15:55:08,0 days 00:25:22.796000,1522796
7753,1038,839,2,26,0 days 15:55:10,0 days 00:25:23.223000,1523223
7754,1038,826,2,26,0 days 15:55:12,0 days 00:25:24.139000,1524139
7755,1038,815,2,26,0 days 15:55:14,0 days 00:25:24.989000,1524989
7756,1038,847,2,26,0 days 15:55:17,0 days 00:25:27.938000,1527938
7757,1038,848,2,26,0 days 15:55:18,0 days 00:25:28.247000,1528247
7758,1038,154,2,26,0 days 15:55:20,0 days 00:25:30.188000,1530188
7759,1038,1,3,28,0 days 16:25:20,0 days 00:00:31.643000,31643
7760,1038,841,3,30,0 days 16:28:15,0 days 00:00:31.480000,31480
7761,1040,847,1,1,0 days 14:15:56,0 days 00:00:30.165000,30165
7762,1040,848,1,1,0 days 14:16:00,0 days 00:00:30.211000,30211
7763,1040,846,1,1,0 days 14:16:01,0 days 00:00:37.108000,37108
7764,1040,847,2,14,0 days 14:43:16,0 days 00:00:29.433000,29433
7765,1040,817,1,15,0 days 14:44:24,0 days 00:00:30.112000,30112
7766,1040,1,1,16,0 days 14:45:50,0 days 00:00:41.352000,41352
7767,1040,841,1,16,0 days 14:46:23,0 days 00:00:29.767000,29767
7768,1040,154,1,17,0 days 14:48:03,0 days 00:00:30.054000,30054
7769,1040,849,1,17,0 days 14:48:20,0 days 00:00:29.862000,29862
7770,1040,839,1,18,0 days 14:49:24,0 days 00:00:30.068000,30068
7771,1040,842,1,18,0 days 14:49:32,0 days 00:00:29.770000,29770
7772,1040,825,1,19,0 days 14:51:23,0 days 00:00:30.188000,30188
7773,1040,815,1,20,0 days 14:52:46,0 days 00:00:29.602000,29602
7774,1040,830,1,25,0 days 15:00:57,0 days 00:00:28.748000,28748
7775,1040,822,1,26,0 days 15:02:26,0 days 00:00:29.750000,29750
7776,1040,848,2,27,0 days 15:05:10,0 days 00:00:30.111000,30111
7777,1040,844,1,28,0 days 15:06:20,0 days 00:00:30.261000,30261
7778,1040,826,1,30,0 days 15:09:46,0 days 00:00:29.662000,29662
7779,1040,20,1,30,0 days 15:10:13,0 days 00:00:29.395000,29395
7780,1040,8,1,35,0 days 15:18:43,0 days 00:00:33.317000,33317
7781,1040,842,2,42,0 days 15:30:21,0 days 00:00:29.409000,29409
7782,1040,154,2,42,0 days 15:31:06,0 days 00:00:29.988000,29988
7783,1040,846,2,47,0 days 15:39:13,0 days 00:00:31.368000,31368
7784,1040,847,3,50,0 days 15:45:09,0 days 00:00:29.675000,29675
7785,1041,848,1,7,0 days 14:24:20,0 days 00:00:23.562000,23562
7786,1041,844,1,10,0 days 14:29:03,0 days 00:00:22.560000,22560
7787,1041,8,1,10,0 days 14:29:22,0 days 00:00:22.865000,22865
7788,1041,20,1,11,0 days 14:30:54,0 days 00:00:22.616000,22616
7789,1041,847,1,11,0 days 14:30:54,0 days 00:00:22.496000,22496
7790,1041,822,1,13,0 days 14:33:18,0 days 00:00:22.625000,22625
7791,1041,825,1,14,0 days 14:35:37,0 days 00:00:23.016000,23016
7792,1041,849,1,14,0 days 14:35:40,0 days 00:00:24.737000,24737
7793,1041,841,1,15,0 days 14:37:09,0 days 00:00:22.482000,22482
7794,1041,1,1,16,0 days 14:37:59,0 days 00:00:23.983000,23983
7795,1041,830,1,16,0 days 14:38:04,0 days 00:00:22.106000,22106
7796,1041,817,1,16,0 days 14:38:37,0 days 00:00:22.159000,22159
7797,1041,826,1,17,0 days 14:41:05,0 days 00:00:30.826000,30826
7798,1041,815,1,28,0 days 14:57:23,0 days 00:00:22.880000,22880
7799,1041,832,1,28,0 days 14:57:31,0 days 00:00:22.641000,22641
7800,1041,154,1,28,0 days 14:57:54,0 days 00:00:23.635000,23635
7801,1041,846,1,29,0 days 14:58:56,0 days 00:00:21.991000,21991
7802,1041,807,1,29,0 days 14:59:24,0 days 00:00:22.700000,22700
7803,1041,842,1,30,0 days 15:00:55,0 days 00:00:22.625000,22625
7804,1041,849,2,33,0 days 15:06:01,0 days 00:00:24.063000,24063
7805,1041,825,2,34,0 days 15:07:30,0 days 00:00:23.114000,23114
7806,1041,844,2,35,0 days 15:08:35,0 days 00:00:23.111000,23111
7807,1041,841,2,36,0 days 15:10:28,0 days 00:00:22.772000,22772
7808,1041,20,2,41,0 days 15:18:18,0 days 00:00:24.366000,24366
7809,1041,817,2,44,0 days 15:22:03,0 days 00:00:22.530000,22530
7810,1041,832,2,44,0 days 15:22:26,0 days 00:00:22.503000,22503
7811,1041,1,2,45,0 days 15:22:31,0 days 00:00:23.180000,23180
7812,1041,830,2,45,0 days 15:22:43,0 days 00:00:22.568000,22568
7813,1041,842,2,44,0 days 15:23:04,0 days 00:00:22.917000,22917
7814,1041,807,2,44,0 days 15:23:08,0 days 00:00:22.686000,22686
7815,1041,8,2,44,0 days 15:23:17,0 days 00:00:33.016000,33016
7816,1041,826,2,44,0 days 15:23:55,0 days 00:00:22.527000,22527
7817,1041,815,2,45,0 days 15:24:17,0 days 00:00:22.612000,22612
7818,1042,815,1,1,0 days 13:14:54,0 days 00:00:26.177000,26177
7819,1042,8,1,11,0 days 13:28:58,0 days 00:00:29.061000,29061
7820,1042,817,1,14,0 days 13:33:08,0 days 00:00:26.999000,26999
7821,1042,846,1,18,0 days 13:38:42,0 days 00:00:34.807000,34807
7822,1042,840,1,18,0 days 13:38:52,0 days 00:00:36.314000,36314
7823,1042,848,1,19,0 days 13:40:09,0 days 00:00:26.287000,26287
7824,1042,830,1,23,0 days 13:45:13,0 days 00:00:26.394000,26394
7825,1042,849,1,24,0 days 13:47:22,0 days 00:00:26.739000,26739
7826,1042,826,1,25,0 days 13:48:37,0 days 00:00:27.211000,27211
7827,1042,832,1,26,0 days 13:49:45,0 days 00:00:27.299000,27299
7828,1042,154,1,26,0 days 13:50:03,0 days 00:00:26.985000,26985
7829,1042,20,1,27,0 days 13:51:14,0 days 00:00:26.666000,26666
7830,1042,842,1,28,0 days 13:52:25,0 days 00:00:27.204000,27204
7831,1042,841,1,28,0 days 13:52:49,0 days 00:00:26.473000,26473
7832,1042,825,1,31,0 days 13:57:08,0 days 00:00:27.300000,27300
7833,1042,844,1,34,0 days 14:00:19,0 days 00:00:26.940000,26940
7834,1042,840,2,34,0 days 14:01:48,0 days 00:00:37.483000,37483
7835,1042,847,1,36,0 days 14:03:48,0 days 00:00:32.991000,32991
7836,1042,1,1,40,0 days 14:07:56,0 days 00:00:27.162000,27162
7837,1042,822,1,41,0 days 14:09:27,0 days 00:00:26.512000,26512
7838,1042,846,2,43,0 days 14:13:48,0 days 00:00:27.750000,27750
7839,1042,815,2,45,0 days 14:15:49,0 days 00:00:26.635000,26635
7840,1042,848,2,46,0 days 14:17:42,0 days 00:00:25.882000,25882
7841,1042,839,1,53,0 days 14:26:47,0 days 00:00:28.535000,28535
7842,1042,826,2,55,0 days 14:30:36,0 days 00:00:32.943000,32943
7843,1043,840,1,1,0 days 13:14:49,0 days 00:00:36.189000,36189
7844,1043,154,1,9,0 days 13:25:41,0 days 00:00:30.422000,30422
7845,1043,841,1,10,0 days 13:27:00,0 days 00:00:29.745000,29745
7846,1043,847,1,11,0 days 13:28:18,0 days 00:00:29.707000,29707
7847,1043,844,1,13,0 days 13:30:49,0 days 00:00:30.243000,30243
7848,1043,846,1,13,0 days 13:30:56,0 days 00:00:29.683000,29683
7849,1043,839,1,13,0 days 13:30:59,0 days 00:00:30.559000,30559
7850,1043,817,1,14,0 days 13:32:09,0 days 00:00:30.204000,30204
7851,1043,848,1,14,0 days 13:32:12,0 days 00:00:29.770000,29770
7852,1043,826,1,14,0 days 13:32:12,0 days 00:00:30.277000,30277
7853,1043,832,1,17,0 days 13:36:15,0 days 00:00:29.950000,29950
7854,1043,830,1,18,0 days 13:37:06,0 days 00:00:29.427000,29427
7855,1043,822,1,19,0 days 13:38:22,0 days 00:00:29.600000,29600
7856,1043,815,1,27,0 days 13:49:28,0 days 00:00:29.985000,29985
7857,1043,825,1,27,0 days 13:50:01,0 days 00:00:30.708000,30708
7858,1043,1,1,30,0 days 13:52:53,0 days 00:00:30.382000,30382
7859,1043,840,2,29,0 days 13:53:03,0 days 00:00:30.566000,30566
7860,1043,849,1,34,0 days 13:59:15,0 days 00:00:29.892000,29892
7861,1043,20,1,39,0 days 14:05:39,0 days 00:00:40.497000,40497
7862,1043,8,1,48,0 days 14:17:39,0 days 00:00:29.863000,29863
7863,1043,154,2,50,0 days 14:21:06,0 days 00:00:31.199000,31199
7864,1043,822,2,51,0 days 14:21:18,0 days 00:00:30.129000,30129
7865,1043,815,2,51,0 days 14:21:54,0 days 00:00:30.555000,30555
7866,1043,826,2,51,0 days 14:22:09,0 days 00:00:29.809000,29809
7867,1043,832,2,51,0 days 14:22:11,0 days 00:00:30.614000,30614
7868,1043,1,2,52,0 days 14:22:55,0 days 00:00:30.925000,30925
7869,1043,20,2,51,0 days 14:22:57,0 days 00:00:29.934000,29934
7870,1043,840,3,52,0 days 14:25:09,0 days 00:00:36.630000,36630
7871,1043,846,2,53,0 days 14:25:29,0 days 00:00:30.203000,30203
7872,1043,848,2,59,0 days 14:37:02,0 days 00:00:29.552000,29552
7873,1044,839,1,1,0 days 13:15:59,0 days 00:00:25.719000,25719
7874,1044,844,1,6,0 days 13:25:49,0 days 00:00:24.275000,24275
7875,1044,822,1,7,0 days 13:27:48,0 days 00:00:23.398000,23398
7876,1044,20,1,8,0 days 13:28:57,0 days 00:00:24.022000,24022
7877,1044,1,1,8,0 days 13:29:04,0 days 00:00:23.860000,23860
7878,1044,8,1,8,0 days 13:29:23,0 days 00:00:30.765000,30765
7879,1044,825,1,8,0 days 13:29:27,0 days 00:00:24.552000,24552
7880,1044,841,1,8,0 days 13:29:38,0 days 00:00:25.432000,25432
7881,1044,826,1,8,0 days 13:29:42,0 days 00:00:23.417000,23417
7882,1044,154,1,8,0 days 13:29:52,0 days 00:00:26.686000,26686
7883,1044,840,1,9,0 days 13:30:37,0 days 00:00:23.730000,23730
7884,1044,849,1,8,0 days 13:30:54,0 days 00:00:24.738000,24738
7885,1044,846,1,9,0 days 13:31:36,0 days 00:00:22.684000,22684
7886,1044,815,1,10,0 days 13:32:35,0 days 00:00:25.163000,25163
7887,1044,817,1,10,0 days 13:32:52,0 days 00:00:23.470000,23470
7888,1044,832,1,10,0 days 13:32:56,0 days 00:00:23.910000,23910
7889,1044,842,1,10,0 days 13:33:26,0 days 00:00:23.669000,23669
7890,1044,839,2,10,0 days 13:33:43,0 days 00:00:23.475000,23475
7891,1044,830,1,11,0 days 13:34:27,0 days 00:00:24.256000,24256
7892,1044,848,1,12,0 days 13:36:22,0 days 00:00:22.602000,22602
7893,1044,830,2,18,0 days 13:47:55,0 days 00:00:22.518000,22518
7894,1044,844,2,30,0 days 14:08:52,0 days 00:00:23.687000,23687
7895,1044,8,2,30,0 days 14:09:48,0 days 00:00:31.356000,31356
7896,1044,817,2,32,0 days 14:12:20,0 days 00:00:23.208000,23208
7897,1044,847,1,32,0 days 14:13:13,0 days 00:00:22.692000,22692
7898,1044,20,2,33,0 days 14:13:43,0 days 00:00:25.401000,25401
7899,1044,832,2,33,0 days 14:14:01,0 days 00:00:23.537000,23537
7900,1044,842,2,33,0 days 14:14:57,0 days 00:00:23.288000,23288
7901,1044,848,2,34,0 days 14:15:35,0 days 00:00:22.490000,22490
7902,1044,825,2,34,0 days 14:16:33,0 days 00:02:33.964000,153964
7903,1044,840,2,36,0 days 14:18:49,0 days 00:00:23.650000,23650
7904,1044,846,2,36,0 days 14:19:42,0 days 00:00:23.686000,23686
7905,1044,154,2,36,0 days 14:20:55,0 days 00:00:31.422000,31422
7906,1044,849,2,38,0 days 14:26:46,0 days 00:00:36.599000,36599
7907,1044,830,3,43,0 days 14:31:06,0 days 00:00:22.787000,22787
7908,1044,847,2,42,0 days 14:31:11,0 days 00:00:22.888000,22888
7909,1044,822,2,46,0 days 14:37:34,0 days 00:00:22.853000,22853
7910,1044,8,3,50,0 days 14:44:57,0 days 00:00:23.180000,23180
7911,1045,1,1,1,0 days 17:15:42,0 days 00:19:23.979000,1163979
7912,1045,830,1,1,0 days 17:15:44,0 days 00:19:24.529000,1164529
7913,1045,815,1,1,0 days 17:15:46,0 days 00:19:23.442000,1163442
7914,1045,848,1,1,0 days 17:15:51,0 days 00:19:21.607000,1161607
7915,1045,817,1,1,0 days 17:15:56,0 days 00:19:19.722000,1159722
7916,1045,822,1,1,0 days 17:15:57,0 days 00:19:19.205000,1159205
7917,1045,842,1,1,0 days 17:16:02,0 days 00:19:20.469000,1160469
7918,1045,839,1,1,0 days 17:16:04,0 days 00:19:20.946000,1160946
7919,1045,846,1,1,0 days 17:16:13,0 days 00:19:13.898000,1153898
7920,1045,844,1,1,0 days 17:16:14,0 days 00:19:14.255000,1154255
7921,1045,841,1,1,0 days 17:16:18,0 days 00:19:14.906000,1154906
7922,1045,840,1,1,0 days 17:16:19,0 days 00:19:14.123000,1154123
7923,1045,832,1,1,0 days 17:16:21,0 days 00:19:17.291000,1157291
7924,1045,825,1,1,0 days 17:16:23,0 days 00:19:16.990000,1156990
7925,1045,20,1,1,0 days 17:16:26,0 days 00:19:17.042000,1157042
7926,1045,849,1,1,0 days 17:16:29,0 days 00:19:17.995000,1157995
7927,1045,8,1,1,0 days 17:16:31,0 days 00:19:21.539000,1161539
7928,1045,847,1,1,0 days 17:16:34,0 days 00:19:23.297000,1163297
7929,1045,826,1,1,0 days 17:16:36,0 days 00:19:23.014000,1163014
7930,1045,825,2,3,0 days 18:41:46,0 days 00:00:38.297000,38297
7931,1045,822,2,4,0 days 18:43:43,0 days 00:00:24.936000,24936
7932,1045,817,2,16,0 days 19:06:25,0 days 00:00:24.617000,24617
7933,1045,839,2,17,0 days 19:07:58,0 days 00:00:24.076000,24076
7934,1045,826,2,17,0 days 19:08:09,0 days 00:00:37.317000,37317
7935,1045,8,2,17,0 days 19:08:14,0 days 00:00:32.278000,32278
7936,1045,846,2,18,0 days 19:09:33,0 days 00:00:24.679000,24679
7937,1045,1,2,19,0 days 19:10:46,0 days 00:00:24.061000,24061
7938,1045,848,2,19,0 days 19:11:03,0 days 00:00:24.172000,24172
7939,1045,830,2,20,0 days 19:12:27,0 days 00:00:24.622000,24622
7940,1045,815,2,20,0 days 19:12:34,0 days 00:00:24.317000,24317
7941,1045,847,2,20,0 days 19:13:06,0 days 00:00:24.029000,24029
7942,1045,841,2,20,0 days 19:13:16,0 days 00:00:24.145000,24145
7943,1045,20,2,20,0 days 19:13:19,0 days 00:00:24.774000,24774
7944,1045,832,2,21,0 days 19:14:28,0 days 00:00:24.511000,24511
7945,1045,849,2,21,0 days 19:14:54,0 days 00:00:24.248000,24248
7946,1045,844,2,23,0 days 19:17:53,0 days 00:00:25.199000,25199
7947,1045,842,2,25,0 days 19:21:01,0 days 00:00:24.398000,24398
7948,1045,822,3,25,0 days 19:21:09,0 days 00:00:24.734000,24734
7949,1045,825,3,27,0 days 19:24:46,0 days 00:00:25.924000,25924
7950,1045,826,3,33,0 days 19:34:29,0 days 00:00:24.135000,24135
7951,1045,830,3,34,0 days 19:34:47,0 days 00:00:26.950000,26950
7952,1045,848,3,34,0 days 19:35:11,0 days 00:00:23.848000,23848
7953,1045,839,3,34,0 days 19:35:41,0 days 00:00:25.254000,25254
7954,1045,1,3,35,0 days 19:36:16,0 days 00:00:24.345000,24345
7955,1045,815,3,36,0 days 19:38:16,0 days 00:00:24.589000,24589
7956,1045,817,3,36,0 days 19:38:50,0 days 00:00:24.817000,24817
7957,1045,849,3,37,0 days 19:41:05,0 days 00:00:24.024000,24024
7958,1045,846,3,38,0 days 19:41:45,0 days 00:00:24.666000,24666
7959,1045,822,4,38,0 days 19:42:04,0 days 00:00:24.675000,24675
7960,1045,832,3,39,0 days 19:43:27,0 days 00:00:25.502000,25502
7961,1045,847,3,39,0 days 19:44:08,0 days 00:00:27.146000,27146
7962,1045,20,3,39,0 days 19:44:14,0 days 00:00:25.444000,25444
7963,1045,844,3,40,0 days 19:45:27,0 days 00:00:24.855000,24855
7964,1045,8,3,40,0 days 19:45:59,0 days 00:00:25.270000,25270
7965,1045,830,4,46,0 days 19:53:52,0 days 00:00:23.906000,23906
7966,1045,841,3,53,0 days 20:07:02,0 days 00:00:24.836000,24836
7967,1045,825,4,53,0 days 20:07:38,0 days 00:00:25.793000,25793
7968,1046,815,1,1,0 days 20:14:22,0 days 00:00:24.214000,24214
7969,1046,846,1,20,0 days 20:35:27,0 days 00:00:24.885000,24885
7970,1046,8,1,23,0 days 20:38:44,0 days 00:00:28.518000,28518
7971,1046,841,1,26,0 days 20:41:34,0 days 00:00:24.810000,24810
7972,1046,825,1,26,0 days 20:41:37,0 days 00:00:25.474000,25474
7973,1046,826,1,27,0 days 20:42:12,0 days 00:00:24.101000,24101
7974,1046,849,1,27,0 days 20:42:32,0 days 00:00:24.297000,24297
7975,1046,832,1,28,0 days 20:43:07,0 days 00:00:24.162000,24162
7976,1046,842,1,28,0 days 20:43:13,0 days 00:00:25.077000,25077
7977,1046,817,1,29,0 days 20:44:08,0 days 00:00:24.474000,24474
7978,1046,20,1,31,0 days 20:46:25,0 days 00:00:26.216000,26216
7979,1046,851,1,31,0 days 20:46:36,0 days 00:00:24.863000,24863
7980,1046,850,1,31,0 days 20:46:50,0 days 00:00:27.681000,27681
7981,1046,839,1,41,0 days 20:55:57,0 days 00:00:24.414000,24414
7982,1046,840,1,42,0 days 20:56:54,0 days 00:00:24.684000,24684
7983,1046,847,1,45,0 days 20:59:22,0 days 00:00:24.708000,24708
7984,1046,815,2,47,0 days 21:01:49,0 days 00:00:24.507000,24507
7985,1046,848,1,47,0 days 21:01:54,0 days 00:00:23.874000,23874
7986,1046,822,1,49,0 days 21:03:18,0 days 00:00:24.552000,24552
7987,1046,842,2,51,0 days 21:05:56,0 days 00:00:24.577000,24577
7988,1046,826,2,53,0 days 21:07:47,0 days 00:00:24.232000,24232
7989,1046,846,2,54,0 days 21:09:09,0 days 00:00:24.245000,24245
7990,1046,850,2,53,0 days 21:09:11,0 days 00:00:26.393000,26393
7991,1046,20,2,54,0 days 21:09:21,0 days 00:00:28.080000,28080
7992,1046,841,2,54,0 days 21:09:30,0 days 00:00:24.551000,24551
7993,1046,825,2,54,0 days 21:09:40,0 days 00:00:25.466000,25466
7994,1046,851,2,54,0 days 21:09:43,0 days 00:00:25.688000,25688
7995,1046,8,2,54,0 days 21:09:49,0 days 00:00:24.401000,24401
7996,1046,832,2,55,0 days 21:09:54,0 days 00:00:24.853000,24853
7997,1046,817,2,55,0 days 21:09:56,0 days 00:00:24.695000,24695
7998,1046,851,3,59,0 days 21:15:05,0 days 00:00:40.028000,40028
7999,1046,847,2,62,0 days 21:16:30,0 days 00:00:28.765000,28765
8000,1046,822,2,62,0 days 21:16:37,0 days 00:00:52.874000,52874
8001,1046,848,2,62,0 days 21:17:23,0 days 00:00:23.645000,23645
8002,1046,847,3,63,0 days 21:18:22,0 days 00:00:24.724000,24724
8003,1046,8,3,62,0 days 21:18:42,0 days 00:00:24.686000,24686
8004,1046,20,3,63,0 days 21:19:11,0 days 00:00:24.809000,24809
8005,1046,850,3,63,0 days 21:20:20,0 days 00:00:25.780000,25780
8006,1046,847,4,78,0 days 21:35:26,0 days 00:00:24.235000,24235
8007,1047,830,1,10,0 days 17:30:57,0 days 00:00:21.289000,21289
