,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
222,28,21,10,18,15,0.0,69,0 days 00:00:00,,68.0,15.0,0 days 00:01:22.641000,190.84400000000002,11
223,28,22,11,17,16,0.0,68,0 days 00:00:00,,65.0,14.0,0 days 00:01:22.436000,191.31900000000002,12
224,28,13,6,3,17,0.0,67,0 days 00:00:00,,16.0,2.0,0 days 00:01:21.355000,193.861,5
225,28,7,5,19,18,0.0,67,0 days 00:00:00,,29.0,17.0,0 days 00:01:23.220000,189.516,13
226,28,16,10,20,19,0.0,62,0 days 00:00:00,,29.0,19.0,0 days 00:01:23.650000,188.542,23
227,28,20,5,11,20,0.0,22,0 days 00:00:00,,17.0,20.0,0 days 00:01:24.222000,187.262,25
228,29,13,6,1,1,10.0,57,0 days 01:35:32.339000,5732339.0,36.0,1.0,0 days 00:01:38.708000,197.637,1
229,29,1,1,2,2,8.0,57,0 days 01:35:37.950000,5737950.0,16.0,2.0,0 days 00:01:38.884000,197.285,1
230,29,9,2,3,3,6.0,57,0 days 01:36:09.692000,5769692.0,38.0,4.0,0 days 00:01:39.330000,196.399,1
231,29,5,1,5,4,5.0,57,0 days 01:36:12.042000,5772042.0,19.0,3.0,0 days 00:01:39.112000,196.831,1
232,29,15,7,7,5,4.0,57,0 days 01:36:23.023000,5783023.0,37.0,12.0,0 days 00:01:39.657000,195.755,1
233,29,20,5,6,6,3.0,57,0 days 01:36:24.964000,5784964.0,36.0,6.0,0 days 00:01:39.485000,196.093,1
234,29,10,7,13,7,2.0,57,0 days 01:36:40.329000,5800329.0,54.0,8.0,0 days 00:01:39.535000,195.995,1
235,29,3,3,9,8,1.0,57,0 days 01:36:43.796000,5803796.0,35.0,10.0,0 days 00:01:39.577000,195.912,1
236,29,2,2,8,9,0.0,57,0 days 01:36:54.516000,5814516.0,57.0,7.0,0 days 00:01:39.526000,196.013,1
237,29,7,5,10,10,0.0,57,0 days 01:37:02.133000,5822133.0,35.0,11.0,0 days 00:01:39.639000,195.79,1
238,29,12,4,15,11,0.0,57,0 days 01:37:05.056000,5825056.0,29.0,9.0,0 days 00:01:39.544000,195.977,1
239,29,17,9,14,12,0.0,56,0 days 00:00:00,,27.0,14.0,0 days 00:01:40.264000,194.57,11
240,29,18,11,16,13,0.0,56,0 days 00:00:00,,21.0,18.0,0 days 00:01:40.763000,193.606,11
241,29,21,10,18,14,0.0,56,0 days 00:00:00,,54.0,15.0,0 days 00:01:40.353000,194.39700000000002,11
242,29,6,3,11,15,0.0,56,0 days 00:00:00,,56.0,13.0,0 days 00:01:39.803000,195.46900000000002,11
243,29,22,11,19,16,0.0,56,0 days 00:00:00,,56.0,16.0,0 days 00:01:40.593000,193.933,11
244,29,14,9,17,17,0.0,56,0 days 00:00:00,,13.0,19.0,0 days 00:01:40.978000,193.19400000000002,11
245,29,8,6,4,18,0.0,45,0 days 00:00:00,,34.0,5.0,0 days 00:01:39.424000,196.21400000000003,5
246,29,16,10,20,19,0.0,41,0 days 00:00:00,,28.0,17.0,0 days 00:01:40.661000,193.80200000000002,3
247,29,4,4,12,20,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
248,30,13,6,2,1,10.0,44,0 days 01:22:59.394000,4979394.0,26.0,3.0,0 days 00:01:48.222000,232.987,1
249,30,2,2,5,2,8.0,44,0 days 01:23:08.777000,4988777.0,36.0,7.0,0 days 00:01:49.067000,231.18200000000002,1
250,30,1,1,1,3,6.0,44,0 days 01:23:09.933000,4989933.0,20.0,2.0,0 days 00:01:48.135000,233.175,1
251,30,4,4,6,4,5.0,44,0 days 01:23:13.872000,4993872.0,25.0,9.0,0 days 00:01:49.238000,230.82,1
252,30,20,5,10,5,4.0,44,0 days 01:23:13.970000,4993970.0,16.0,8.0,0 days 00:01:49.086000,231.142,1
253,30,9,2,8,6,3.0,44,0 days 01:23:14.431000,4994431.0,36.0,5.0,0 days 00:01:48.965000,231.399,1
254,30,7,5,9,7,2.0,44,0 days 01:23:16.129000,4996129.0,31.0,6.0,0 days 00:01:49.002000,231.32,1
255,30,17,9,7,8,1.0,44,0 days 01:23:42.170000,5022170.0,34.0,10.0,0 days 00:01:49.515000,230.236,1
256,30,10,7,13,9,0.0,44,0 days 01:24:06.439000,5046439.0,37.0,12.0,0 days 00:01:50.255000,228.69099999999997,1
257,30,5,1,3,10,0.0,43,0 days 00:00:00,,35.0,4.0,0 days 00:01:48.223000,232.985,6
258,30,14,9,14,11,0.0,43,0 days 00:00:00,,19.0,11.0,0 days 00:01:50.177000,228.85299999999998,11
259,30,3,3,15,12,0.0,43,0 days 00:00:00,,32.0,15.0,0 days 00:01:50.656000,227.862,11
260,30,16,10,18,13,0.0,43,0 days 00:00:00,,27.0,13.0,0 days 00:01:50.487000,228.21099999999998,11
261,30,6,3,19,14,0.0,43,0 days 00:00:00,,35.0,17.0,0 days 00:01:50.970000,227.218,11
262,30,18,11,17,15,0.0,43,0 days 00:00:00,,19.0,16.0,0 days 00:01:50.671000,227.832,11
263,30,15,7,11,16,0.0,43,0 days 00:00:00,,32.0,14.0,0 days 00:01:50.543000,228.095,11
264,30,21,10,20,17,0.0,43,0 days 00:00:00,,17.0,19.0,0 days 00:01:51.701000,225.731,11
265,30,8,6,4,18,0.0,42,0 days 00:00:00,,24.0,1.0,0 days 00:01:47.930000,233.618,20
266,30,22,11,16,19,0.0,19,0 days 00:00:00,,10.0,20.0,0 days 00:01:52.072000,224.983,6
267,30,12,4,12,20,0.0,13,0 days 00:00:00,,12.0,18.0,0 days 00:01:51.118000,226.915,20
268,31,20,5,1,1,10.0,53,0 days 01:26:47.494000,5207494.0,53.0,14.0,0 days 00:01:30.510000,230.41400000000002,1
269,31,5,1,2,2,8.0,53,0 days 01:27:00.006000,5220006.0,53.0,13.0,0 days 00:01:30.300000,230.95,1
270,31,9,2,11,3,6.0,53,0 days 01:27:07.965000,5227965.0,52.0,12.0,0 days 00:01:30.298000,230.955,1
271,31,4,4,8,4,5.0,53,0 days 01:27:11.397000,5231397.0,51.0,9.0,0 days 00:01:29.961000,231.82,1
272,31,2,2,10,5,4.0,53,0 days 01:27:15.242000,5235242.0,53.0,6.0,0 days 00:01:29.807000,232.217,1
273,31,13,6,6,6,3.0,53,0 days 01:27:16.310000,5236310.0,52.0,4.0,0 days 00:01:29.696000,232.505,1
274,31,1,1,15,7,2.0,53,0 days 01:27:17.406000,5237406.0,52.0,5.0,0 days 00:01:29.721000,232.44,1
275,31,17,9,3,8,1.0,53,0 days 01:27:19.542000,5239542.0,52.0,3.0,0 days 00:01:29.681000,232.544,1
276,31,8,6,14,9,0.0,53,0 days 01:27:26.962000,5246962.0,53.0,1.0,0 days 00:01:28.047000,236.859,1
277,31,12,4,17,10,0.0,53,0 days 01:27:41.939000,5261939.0,53.0,16.0,0 days 00:01:30.918000,229.38,1
278,31,10,7,9,11,0.0,53,0 days 01:27:46.382000,5266382.0,53.0,8.0,0 days 00:01:29.948000,231.85299999999998,1
279,31,6,3,18,12,0.0,53,0 days 01:27:49.509000,5269509.0,53.0,11.0,0 days 00:01:30.215000,231.167,1
280,31,15,7,7,13,0.0,53,0 days 01:27:53.448000,5273448.0,52.0,15.0,0 days 00:01:30.853000,229.544,1
281,31,3,3,5,14,0.0,53,0 days 01:27:56.129000,5276129.0,53.0,10.0,0 days 00:01:30.019000,231.671,1
282,31,18,11,19,15,0.0,53,0 days 01:28:00.864000,5280864.0,52.0,7.0,0 days 00:01:29.827000,232.166,1
283,31,14,9,13,16,0.0,52,0 days 00:00:00,,49.0,17.0,0 days 00:01:32.459000,225.55700000000002,11
284,31,22,11,16,17,0.0,52,0 days 00:00:00,,42.0,19.0,0 days 00:01:33.918000,222.053,11
285,31,7,5,4,18,0.0,52,0 days 00:00:00,,52.0,2.0,0 days 00:01:29.258000,233.646,11
286,31,16,10,20,19,0.0,51,0 days 00:00:00,,51.0,18.0,0 days 00:01:33.458000,223.146,12
287,31,21,10,12,20,0.0,11,0 days 00:00:00,,6.0,20.0,0 days 00:01:37.304000,214.326,3
288,32,4,4,15,1,10.0,61,0 days 01:57:16.304000,7036304.0,55.0,3.0,0 days 00:01:45.768000,172.46400000000003,1
289,32,3,3,8,2,8.0,61,0 days 01:57:19.261000,7039261.0,39.0,5.0,0 days 00:01:46.454000,171.352,1
290,32,1,1,2,3,6.0,61,0 days 01:57:22.221000,7042221.0,14.0,4.0,0 days 00:01:46.072000,171.96900000000002,1
291,32,10,7,7,4,5.0,61,0 days 01:57:24.459000,7044459.0,50.0,8.0,0 days 00:01:47.044000,170.408,1
292,32,20,5,6,5,4.0,61,0 days 01:57:26.572000,7046572.0,13.0,9.0,0 days 00:01:47.271000,170.047,1
293,32,2,2,9,6,3.0,61,0 days 01:57:27.405000,7047405.0,14.0,11.0,0 days 00:01:47.306000,169.99200000000002,1
294,32,14,9,14,7,2.0,61,0 days 01:57:32.691000,7052691.0,41.0,13.0,0 days 00:01:47.562000,169.58700000000002,1
295,32,6,3,10,8,1.0,61,0 days 01:57:34.793000,7054793.0,13.0,10.0,0 days 00:01:47.287000,170.02200000000002,1
296,32,18,11,12,9,0.0,61,0 days 01:57:36.189000,7056189.0,61.0,15.0,0 days 00:01:48.128000,168.7,1
297,32,5,1,5,10,0.0,61,0 days 01:57:43.206000,7063206.0,14.0,12.0,0 days 00:01:47.337000,169.94299999999998,1
298,32,9,2,4,11,0.0,61,0 days 01:57:44.279000,7064279.0,14.0,6.0,0 days 00:01:46.899000,170.639,1
299,32,7,5,17,12,0.0,61,0 days 01:57:45.736000,7065736.0,29.0,14.0,0 days 00:01:47.820000,169.18099999999998,1
300,32,13,6,1,13,0.0,61,0 days 01:57:51.474000,7071474.0,13.0,2.0,0 days 00:01:45.757000,172.482,1
301,32,21,10,20,14,0.0,61,0 days 01:57:59.875000,7079875.0,28.0,16.0,0 days 00:01:49.101000,167.195,1
302,32,8,6,3,15,0.0,57,0 days 00:00:00,,14.0,1.0,0 days 00:01:45.599000,172.74,3
303,32,15,7,11,16,0.0,50,0 days 00:00:00,,32.0,7.0,0 days 00:01:46.972000,170.523,9
304,32,16,10,19,17,0.0,49,0 days 00:00:00,,38.0,18.0,0 days 00:01:49.270000,166.93599999999998,3
305,32,17,9,13,18,0.0,29,0 days 00:00:00,,13.0,17.0,0 days 00:01:49.183000,167.06900000000002,7
306,32,22,11,18,19,0.0,14,0 days 00:00:00,,13.0,19.0,0 days 00:01:50.320000,165.34799999999998,26
307,32,12,4,16,20,0.0,13,0 days 00:00:00,,13.0,20.0,0 days 00:01:50.449000,165.15400000000002,3
308,33,4,4,4,1,10.0,67,0 days 01:30:21.892000,5421892.0,41.0,3.0,0 days 00:01:19.101000,207.668,1
309,33,9,2,6,2,8.0,67,0 days 01:30:27.175000,5427175.0,16.0,7.0,0 days 00:01:19.292000,207.168,1
310,33,8,6,2,3,6.0,67,0 days 01:30:28.292000,5428292.0,66.0,2.0,0 days 00:01:18.995000,207.947,1
311,33,12,4,12,4,5.0,67,0 days 01:30:42.462000,5442462.0,54.0,4.0,0 days 00:01:19.199000,207.41099999999997,1
312,33,15,7,7,5,4.0,67,0 days 01:30:45.659000,5445659.0,18.0,9.0,0 days 00:01:19.524000,206.56400000000002,1
313,33,20,5,9,6,3.0,67,0 days 01:31:01.099000,5461099.0,21.0,12.0,0 days 00:01:19.617000,206.322,1
314,33,13,6,5,7,2.0,67,0 days 01:31:08.050000,5468050.0,55.0,1.0,0 days 00:01:18.426000,209.456,1
315,33,17,9,13,8,1.0,67,0 days 01:31:12.703000,5472703.0,30.0,13.0,0 days 00:01:19.820000,205.798,1
316,33,2,2,16,9,0.0,67,0 days 01:31:16.012000,5476012.0,67.0,8.0,0 days 00:01:19.461000,206.727,1
317,33,7,5,10,10,0.0,67,0 days 01:31:20.977000,5480977.0,49.0,6.0,0 days 00:01:19.262000,207.24599999999998,1
318,33,3,3,15,11,0.0,67,0 days 01:31:23.988000,5483988.0,66.0,10.0,0 days 00:01:19.531000,206.545,1
319,33,1,1,1,12,0.0,67,0 days 01:31:40.792000,5500792.0,65.0,11.0,0 days 00:01:19.560000,206.47,1
320,33,22,11,17,13,0.0,66,0 days 00:00:00,,66.0,16.0,0 days 00:01:20.575000,203.86900000000003,11
321,33,18,11,18,14,0.0,66,0 days 00:00:00,,66.0,17.0,0 days 00:01:20.849000,203.178,11
322,33,6,3,14,15,0.0,66,0 days 00:00:00,,32.0,15.0,0 days 00:01:20.364000,204.40400000000002,11
323,33,21,10,20,16,0.0,21,0 days 00:00:00,,20.0,19.0,0 days 00:01:21.577000,201.365,6
324,33,5,1,3,17,0.0,16,0 days 00:00:00,,12.0,5.0,0 days 00:01:19.258000,207.257,5
325,33,16,10,19,18,0.0,8,0 days 00:00:00,,6.0,18.0,0 days 00:01:21.189000,202.327,27
326,33,10,7,8,19,0.0,6,0 days 00:00:00,,4.0,14.0,0 days 00:01:20.254000,204.685,28
327,33,14,9,11,20,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
328,34,1,1,1,1,10.0,56,0 days 01:31:57.403000,5517403.0,13.0,1.0,0 days 00:01:36.325000,203.722,1
329,34,13,6,3,2,8.0,56,0 days 01:32:12.328000,5532328.0,36.0,4.0,0 days 00:01:36.591000,203.16099999999997,1
330,34,8,6,2,3,6.0,56,0 days 01:32:13.848000,5533848.0,14.0,2.0,0 days 00:01:36.483000,203.389,1
331,34,4,4,4,4,5.0,56,0 days 01:32:15.773000,5535773.0,56.0,5.0,0 days 00:01:36.659000,203.018,1
332,34,2,2,9,5,4.0,56,0 days 01:32:26.326000,5546326.0,56.0,3.0,0 days 00:01:36.498000,203.357,1
333,34,9,2,11,6,3.0,56,0 days 01:32:30.622000,5550622.0,56.0,7.0,0 days 00:01:36.854000,202.61,1
334,34,10,7,12,7,2.0,56,0 days 01:32:39.125000,5559125.0,56.0,6.0,0 days 00:01:36.727000,202.87599999999998,1
335,34,12,4,10,8,1.0,56,0 days 01:32:54.048000,5574048.0,56.0,8.0,0 days 00:01:36.996000,202.313,1
336,34,20,5,6,9,0.0,56,0 days 01:33:01.742000,5581742.0,55.0,9.0,0 days 00:01:37.212000,201.863,1
337,34,14,9,15,10,0.0,56,0 days 01:33:12.245000,5592245.0,27.0,14.0,0 days 00:01:37.753000,200.74599999999998,1
338,34,22,11,13,11,0.0,56,0 days 01:33:22.464000,5602464.0,56.0,16.0,0 days 00:01:37.845000,200.558,1
339,34,6,3,17,12,0.0,56,0 days 01:33:28.250000,5608250.0,54.0,17.0,0 days 00:01:38.019000,200.202,1
340,34,7,5,8,13,0.0,56,0 days 01:33:28.860000,5608860.0,36.0,12.0,0 days 00:01:37.452000,201.36599999999999,1
341,34,17,9,16,14,0.0,56,0 days 01:33:29.825000,5609825.0,10.0,13.0,0 days 00:01:37.680000,200.896,1
342,34,3,3,14,15,0.0,55,0 days 00:00:00,,38.0,10.0,0 days 00:01:37.246000,201.793,11
343,34,18,11,18,16,0.0,55,0 days 00:00:00,,54.0,15.0,0 days 00:01:37.773000,200.705,11
344,34,21,10,20,17,0.0,55,0 days 00:00:00,,54.0,18.0,0 days 00:01:38.372000,199.483,11
345,34,5,1,5,18,0.0,49,0 days 00:00:00,,32.0,11.0,0 days 00:01:37.302000,201.67700000000002,9
346,34,16,10,19,19,0.0,13,0 days 00:00:00,,13.0,19.0,0 days 00:01:39.683000,196.86,5
347,34,15,7,7,20,0.0,2,0 days 00:00:00,,2.0,20.0,0 days 00:02:39.612000,122.945,4
348,35,13,6,1,1,10.0,71,0 days 01:34:11.435000,5651435.0,36.0,1.0,0 days 00:01:13.736000,210.377,1
349,35,4,4,6,2,8.0,71,0 days 01:34:24.733000,5664733.0,39.0,8.0,0 days 00:01:14.229000,208.98,1
350,35,8,6,3,3,6.0,71,0 days 01:34:27.670000,5667670.0,59.0,3.0,0 days 00:01:14.117000,209.296,1
351,35,20,5,7,4,5.0,71,0 days 01:34:49.446000,5689446.0,25.0,7.0,0 days 00:01:14.214000,209.02200000000002,1
352,35,1,1,4,5,4.0,71,0 days 01:34:50.342000,5690342.0,31.0,4.0,0 days 00:01:14.159000,209.17700000000002,1
353,35,10,7,10,6,3.0,71,0 days 01:34:55.803000,5695803.0,32.0,2.0,0 days 00:01:14.057000,209.465,1
354,35,5,1,5,7,2.0,71,0 days 01:35:06.509000,5706509.0,36.0,6.0,0 days 00:01:14.207000,209.042,1
355,35,15,7,2,8,1.0,71,0 days 01:35:19.868000,5719868.0,40.0,5.0,0 days 00:01:14.167000,209.155,1
356,35,17,9,12,9,0.0,71,0 days 01:35:31.101000,5731101.0,40.0,14.0,0 days 00:01:15.033000,206.74099999999999,1
357,35,2,2,8,10,0.0,70,0 days 00:00:00,,41.0,10.0,0 days 00:01:14.652000,207.796,11
358,35,9,2,13,11,0.0,70,0 days 00:00:00,,61.0,9.0,0 days 00:01:14.375000,208.57,11
359,35,3,3,18,12,0.0,70,0 days 00:00:00,,35.0,12.0,0 days 00:01:14.934000,207.014,11
360,35,18,11,17,13,0.0,70,0 days 00:00:00,,59.0,11.0,0 days 00:01:14.759000,207.498,11
361,35,7,5,9,14,0.0,70,0 days 00:00:00,,57.0,13.0,0 days 00:01:14.951000,206.967,11
362,35,22,11,15,15,0.0,70,0 days 00:00:00,,35.0,16.0,0 days 00:01:15.414000,205.696,11
363,35,16,10,20,16,0.0,69,0 days 00:00:00,,60.0,17.0,0 days 00:01:15.773000,204.72099999999998,12
364,35,6,3,16,17,0.0,69,0 days 00:00:00,,50.0,18.0,0 days 00:01:15.865000,204.47299999999998,12
365,35,21,10,19,18,0.0,69,0 days 00:00:00,,36.0,15.0,0 days 00:01:15.212000,206.24900000000002,12
366,35,12,4,11,19,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.00087162162166,3
367,35,14,9,14,20,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
368,36,8,6,1,1,10.0,58,0 days 01:25:28.770000,5128770.0,41.0,1.0,0 days 00:01:25.235000,223.97799999999998,1
369,36,4,1,2,2,8.0,58,0 days 01:25:36.012000,5136012.0,20.0,2.0,0 days 00:01:26.314000,221.178,1
370,36,1,1,4,3,6.0,58,0 days 01:25:47.365000,5147365.0,20.0,3.0,0 days 00:01:26.351000,221.083,1
371,36,2,2,3,4,5.0,58,0 days 01:26:07.533000,5167533.0,37.0,6.0,0 days 00:01:26.722000,220.137,1
372,36,21,4,6,5,4.0,58,0 days 01:26:35.239000,5195239.0,18.0,7.0,0 days 00:01:26.892000,219.707,1
373,36,13,6,22,6,3.0,58,0 days 01:26:35.575000,5195575.0,28.0,8.0,0 days 00:01:27.044000,219.32299999999998,1
374,36,3,3,12,7,2.0,57,0 days 00:00:00,,40.0,5.0,0 days 00:01:26.721000,220.14,11
375,36,23,7,9,8,1.0,57,0 days 00:00:00,,42.0,12.0,0 days 00:01:27.796000,217.44400000000002,11
376,36,15,7,8,9,0.0,57,0 days 00:00:00,,45.0,13.0,0 days 00:01:28.034000,216.857,11
377,36,5,4,13,10,0.0,57,0 days 00:00:00,,44.0,10.0,0 days 00:01:27.592000,217.951,11
378,36,22,11,16,11,0.0,57,0 days 00:00:00,,17.0,14.0,0 days 00:01:28.098000,216.699,11
379,36,11,8,10,12,0.0,57,0 days 00:00:00,,20.0,18.0,0 days 00:01:28.487000,215.74599999999998,11
380,36,17,9,7,13,0.0,57,0 days 00:00:00,,21.0,9.0,0 days 00:01:27.501000,218.178,11
381,36,24,5,19,14,0.0,57,0 days 00:00:00,,44.0,15.0,0 days 00:01:28.282000,216.247,11
382,36,18,11,14,15,0.0,57,0 days 00:00:00,,42.0,17.0,0 days 00:01:28.387000,215.99099999999999,11
383,36,19,8,11,16,0.0,56,0 days 00:00:00,,41.0,19.0,0 days 00:01:28.489000,215.74200000000002,12
384,36,16,12,20,17,0.0,56,0 days 00:00:00,,40.0,20.0,0 days 00:01:28.687000,215.26,12
385,36,25,3,15,18,0.0,48,0 days 00:00:00,,24.0,16.0,0 days 00:01:28.303000,216.196,4
386,36,14,9,18,19,0.0,48,0 days 00:00:00,,44.0,11.0,0 days 00:01:27.706000,217.668,4
387,36,9,2,5,20,0.0,36,0 days 00:00:00,,19.0,4.0,0 days 00:01:26.642000,220.34099999999998,6
388,36,26,5,17,21,0.0,28,0 days 00:00:00,,22.0,21.0,0 days 00:01:28.953000,214.61599999999999,29
389,36,27,12,21,22,0.0,10,0 days 00:00:00,,9.0,22.0,0 days 00:01:30.899000,210.02200000000002,3
390,37,4,1,2,1,10.0,56,0 days 01:32:14.930000,5534930.0,42.0,2.0,0 days 00:01:36.861000,206.014,1
391,37,1,1,4,2,8.0,56,0 days 01:32:32.487000,5552487.0,22.0,1.0,0 days 00:01:36.701000,206.355,1
392,37,8,6,3,3,6.0,56,0 days 01:32:33.269000,5553269.0,40.0,4.0,0 days 00:01:37.228000,205.237,1
393,37,2,2,5,4,5.0,56,0 days 01:32:48.707000,5568707.0,55.0,5.0,0 days 00:01:37.417000,204.838,1
394,37,13,6,1,5,4.0,56,0 days 01:32:51.635000,5571635.0,42.0,3.0,0 days 00:01:37.199000,205.298,1
395,37,21,4,12,6,3.0,56,0 days 01:33:20.568000,5600568.0,44.0,9.0,0 days 00:01:37.879000,203.872,1
396,37,15,7,8,7,2.0,56,0 days 01:33:25.062000,5605062.0,40.0,10.0,0 days 00:01:38.016000,203.58700000000002,1
397,37,5,4,11,8,1.0,56,0 days 01:33:26.945000,5606945.0,41.0,7.0,0 days 00:01:37.810000,204.015,1
398,37,25,3,19,9,0.0,56,0 days 01:33:44.854000,5624854.0,19.0,8.0,0 days 00:01:37.864000,203.903,1
399,37,17,9,10,10,0.0,56,0 days 01:33:48.486000,5628486.0,55.0,14.0,0 days 00:01:38.540000,202.50400000000002,1
400,37,22,11,22,11,0.0,55,0 days 00:00:00,,32.0,15.0,0 days 00:01:38.566000,202.451,11
401,37,18,11,15,12,0.0,55,0 days 00:00:00,,54.0,16.0,0 days 00:01:38.658000,202.262,11
402,37,11,8,14,13,0.0,55,0 days 00:00:00,,37.0,13.0,0 days 00:01:38.496000,202.595,11
403,37,26,5,17,14,0.0,55,0 days 00:00:00,,54.0,18.0,0 days 00:01:39.098000,201.364,11
404,37,23,7,9,15,0.0,55,0 days 00:00:00,,52.0,19.0,0 days 00:01:39.243000,201.07,11
405,37,19,8,18,16,0.0,55,0 days 00:00:00,,32.0,20.0,0 days 00:01:39.566000,200.417,11
406,37,24,5,16,17,0.0,55,0 days 00:00:00,,21.0,12.0,0 days 00:01:38.447000,202.695,11
407,37,9,2,7,18,0.0,55,0 days 00:00:00,,53.0,17.0,0 days 00:01:38.874000,201.82,11
408,37,3,3,6,19,0.0,42,0 days 00:00:00,,18.0,6.0,0 days 00:01:37.704000,204.237,9
409,37,14,9,13,20,0.0,36,0 days 00:00:00,,28.0,11.0,0 days 00:01:38.098000,203.416,23
410,37,27,12,20,21,0.0,7,0 days 00:00:00,,5.0,21.0,0 days 00:01:41.495000,196.608,5
411,37,16,12,21,22,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
412,38,13,6,1,1,10.0,57,0 days 01:33:27.515000,5607515.0,42.0,1.0,0 days 00:01:34.067000,207.12,1
413,38,1,1,2,2,8.0,57,0 days 01:33:29.875000,5609875.0,18.0,2.0,0 days 00:01:34.270000,206.674,1
414,38,8,6,3,3,6.0,57,0 days 01:33:38.354000,5618354.0,39.0,3.0,0 days 00:01:34.357000,206.483,1
415,38,2,2,5,4,5.0,57,0 days 01:33:41.346000,5621346.0,38.0,5.0,0 days 00:01:34.470000,206.236,1
416,38,4,1,4,5,4.0,57,0 days 01:33:41.941000,5621941.0,46.0,4.0,0 days 00:01:34.420000,206.34599999999998,1
417,38,9,2,6,6,3.0,57,0 days 01:34:13.044000,5653044.0,46.0,6.0,0 days 00:01:34.819000,205.477,1
418,38,15,7,9,7,2.0,57,0 days 01:34:48.886000,5688886.0,40.0,7.0,0 days 00:01:35.153000,204.75599999999997,1
419,38,21,4,7,8,1.0,57,0 days 01:34:49.216000,5689216.0,51.0,8.0,0 days 00:01:35.200000,204.655,1
420,38,5,4,12,9,0.0,57,0 days 01:34:56.926000,5696926.0,27.0,10.0,0 days 00:01:35.475000,204.065,1
421,38,3,3,10,10,0.0,57,0 days 01:34:57.431000,5697431.0,51.0,11.0,0 days 00:01:35.556000,203.893,1
422,38,25,3,11,11,0.0,56,0 days 00:00:00,,27.0,16.0,0 days 00:01:35.992000,202.96599999999998,11
423,38,23,7,14,12,0.0,56,0 days 00:00:00,,37.0,15.0,0 days 00:01:35.845000,203.278,11
424,38,22,11,15,13,0.0,56,0 days 00:00:00,,50.0,14.0,0 days 00:01:35.842000,203.28400000000002,11
425,38,27,12,22,14,0.0,55,0 days 00:00:00,,40.0,20.0,0 days 00:01:37.184000,200.477,12
426,38,16,12,20,15,0.0,53,0 days 00:00:00,,45.0,19.0,0 days 00:01:36.772000,201.33,14
427,38,19,8,13,16,0.0,51,0 days 00:00:00,,27.0,17.0,0 days 00:01:36.111000,202.715,5
428,38,17,9,8,17,0.0,41,0 days 00:00:00,,37.0,12.0,0 days 00:01:35.705000,203.575,6
429,38,14,9,21,18,0.0,36,0 days 00:00:00,,34.0,9.0,0 days 00:01:35.384000,204.26,30
430,38,11,8,17,19,0.0,34,0 days 00:00:00,,23.0,18.0,0 days 00:01:36.359000,202.19299999999998,5
431,38,24,5,18,20,0.0,26,0 days 00:00:00,,23.0,13.0,0 days 00:01:35.723000,203.537,9
432,38,18,11,16,21,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
433,38,26,5,19,22,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
434,39,13,6,1,1,10.0,65,0 days 01:31:36.230000,5496230.0,14.0,1.0,0 days 00:01:22.680000,202.685,1
435,39,1,1,4,2,8.0,65,0 days 01:31:43.020000,5503020.0,20.0,2.0,0 days 00:01:22.876000,202.205,1
436,39,4,1,2,3,6.0,65,0 days 01:31:53.686000,5513686.0,17.0,3.0,0 days 00:01:22.966000,201.986,1
437,39,9,2,5,4,5.0,65,0 days 01:32:07.845000,5527845.0,20.0,5.0,0 days 00:01:23.129000,201.59,1
438,39,14,9,9,5,4.0,65,0 days 01:32:34.561000,5554561.0,18.0,8.0,0 days 00:01:23.524000,200.636,1
439,39,3,3,11,6,3.0,65,0 days 01:32:35.768000,5555768.0,60.0,10.0,0 days 00:01:23.693000,200.231,1
440,39,5,4,8,7,2.0,65,0 days 01:32:38.358000,5558358.0,32.0,4.0,0 days 00:01:22.980000,201.952,1
441,39,11,8,13,8,1.0,64,0 days 00:00:00,,23.0,12.0,0 days 00:01:24.110000,199.239,11
442,39,21,4,10,9,0.0,64,0 days 00:00:00,,57.0,9.0,0 days 00:01:23.560000,200.55,11
443,39,22,11,12,10,0.0,64,0 days 00:00:00,,16.0,14.0,0 days 00:01:24.287000,198.82,11
444,39,19,8,15,11,0.0,64,0 days 00:00:00,,59.0,15.0,0 days 00:01:24.291000,198.81099999999998,11
445,39,18,11,14,12,0.0,64,0 days 00:00:00,,64.0,13.0,0 days 00:01:24.186000,199.05900000000003,11
446,39,16,12,20,13,0.0,63,0 days 00:00:00,,57.0,16.0,0 days 00:01:25.191000,196.71,12
447,39,27,12,21,14,0.0,63,0 days 00:00:00,,61.0,18.0,0 days 00:01:25.260000,196.551,12
448,39,2,2,7,15,0.0,46,0 days 00:00:00,,22.0,7.0,0 days 00:01:23.483000,200.735,6
